# NUMBER_1   ALPHA_SKY_1          DELTA_SKY_1          X_IMAGE_1    Y_IMAGE_1    XWIN_IMAGE_1         YWIN_IMAGE_1         XMODEL_IMAGE_1       YMODEL_IMAGE_1       FLUX_AUTO_1   FLUX_MODEL_1   FLUXERR_AUTO_1   FLUXERR_MODEL_1   MAG_AUTO_1   MAG_MODEL_1   MAGERR_AUTO_1   MAGERR_MODEL_1   FLUX_RADIUS_1   FLAGS_1   NITER_MODEL_1   NUMBER_2   ALPHA_SKY_2          DELTA_SKY_2          X_IMAGE_2    Y_IMAGE_2   XWIN_IMAGE_2         YWIN_IMAGE_2         XMODEL_IMAGE_2       YMODEL_IMAGE_2       FLUX_AUTO_2   FLUX_MODEL_2   FLUXERR_AUTO_2   FLUXERR_MODEL_2   MAG_AUTO_2   MAG_MODEL_2   MAGERR_AUTO_2   MAGERR_MODEL_2   FLUX_RADIUS_2   FLAGS_2   NITER_MODEL_2   Separation            
  86         114.56247914891834   21.59737647355335    1006.0715    734.0015     1006.0205883984295   734.0030522059708    1006.2938746511936   734.0063330084085    56.521515     21.367851      9.482007         38.840366         20.417364    21.473497     0.18218654      1.9740233        0.40575877      0         25              95         114.5621708416844    21.597290645633638   1006.1165    734.11096   1006.0332336415067   734.0082930460832    1006.0926842018962   734.0695438086987    72.21309      70.0518        14.203932        16.789597         20.21306     20.246052     0.21361044      0.26028597       0.47561017      0         41              1.0772460304615368    
  87         114.56408763228202   21.59826962259746    986.86346    745.87134    986.9185240052534    745.7934153791454    986.9370950609446    745.7908499836922    1458.5433     1387.4087      52.977005        51.329716         16.888102    16.942389     0.039445538     0.040178552      3.2136471       0         42              90         114.5639460530927    21.598210084114537   984.89514    746.3088    985.0726347466493    746.3860265483837    985.0642572641373    746.4068932533264    3148.7996     3160.0808      64.699066        69.41472          16.114237    16.110355     0.022314277     0.023855207      3.6721117       0         40              0.5201165645759803    
  89         114.60725417175551   21.595889497167878   466.19766    722.98615    466.2065043889935    722.8041281882254    466.22885462641716   722.8047915697098    1196.898      1147.7128      55.34563         62.21263          17.102757    17.148315     0.05021761      0.058867443      3.288567        0         38              96         114.60712807738197   21.59590715891842    464.38287    723.54395   464.3941415040353    723.5318946085051    464.40550461411476   723.5301738977432    2605.1235     2571.0232      73.39804         73.823715         16.32003     16.334335     0.030597502     0.031183131      3.6880214       0         40              0.42683669118882533   
  90         114.60552014586388   21.596120548048685   487.1405     725.6581     487.06959930974176   725.9509244369649    487.0348161794245    725.6448842287064    48.35629      166.01254      9.819975         228.49991         20.586767    19.247547     0.22053993      1.494772         0.5572479       0         40              97         114.60527882744162   21.596139042661306   486.69754    726.2421    486.6483759964416    726.7098529233742    485.9604946374893    726.3425786495209    41.990005     38.389397      10.095863        63.116234         20.801735    20.899073     0.2611123       1.785499         0.5056533       0         41              0.8105008448533294    
  92         114.59754920768611   21.595342996160753   583.04254    714.1002     583.0628553820718    714.0883011241149    583.0492655672133    714.0830551981926    8413.161      8428.942       63.501934        68.19831          14.985501    14.983466     0.00819705      0.008786792      3.1189265       0         43              98         114.59742124862406   21.595343920281532   581.19806    714.64655   581.1564112811766    714.7376557622516    581.1468238681555    714.7325026094913    17378.316     17437.19       90.89232         95.40019          14.259581    14.255909     0.0056800125    0.005941589      3.7470152       0         18              0.42833067782503553   
  93         114.5674415162656    21.595914564186355   945.98285    715.9615     945.9915548734671    715.9655125665159    945.889661885798     715.5461751520634    102.32085     427.43958      13.633919        2754.8818         19.77299     18.220713     0.14470595      6.999356         0.4152984       0         33              100        114.56713876601899   21.5958327361507     946.0258     716.0303    946.0440718321582    716.0428408676896    946.1897168159485    716.3078338801861    77.441864     27.142944      14.64544         170.84955         20.137161    21.275457     0.2053792       6.835758         0.38279384      0         20              1.0553404752501068    
  94         114.6101913402699    21.594270148314575   430.4775     702.5453     430.77402287270183   702.5012920857367    430.77043467760086   702.5127331614494    4125.8037     4094.5195      68.115486        86.9087           15.759128    15.767392     0.017929457     0.02305102       3.4651358       0         43              93         114.61005791264878   21.59429345833029    428.8069     703.1249    428.8375188392647    703.1215665466905    428.8316909223795    703.1271788328886    8629.234      8549.503       92.66953         102.84789         15.01967     15.029748     0.011662577     0.013064247      3.946739        3         40              0.45444103125998103   
  96         114.58276733546614   21.59431086513137    760.9742     697.99097    760.9688642735798    697.9915036761873    760.7328424751759    697.4372847676277    288.0734      10.000916      14.800468        17.459126         18.649141    22.2978       0.055795882     1.8958875        0.4082863       0         71              103        114.58247849970375   21.594248780521237   760.9859     698.0095    760.9851624494314    698.0133536167664    759.8862951993942    698.280192553997     295.64288     0.047251325    17.339767        8.598065          18.682682    28.173565     0.06369505      197.61348        0.40818936      0         12              0.9923258298419859    
  97         114.59358559557411   21.593347472101243   630.4107     687.5025     630.4194176005001    687.5105454062334    630.4133850634098    687.5114260315895    4996.0615     5002.4097      58.432167        67.352585         15.55133     15.549952     0.012701471     0.014621935      3.1061406       0         73              104        114.59345782537378   21.59334328851883    628.58264    688.0788    628.5263236938214    688.1076093587232    628.5249082446098    688.0966714248061    9681.52       9692.207       78.304276        82.26702          14.894741    14.893543     0.008783584     0.00921792       3.6232357       0         33              0.42795658191796093   
  98         114.6070018656294    21.59306342575915    468.6725     686.3113     468.38860746617337   686.1905332856674    468.39061212539673   686.2656223475933    73.1322       236.72107      18.66236         186.7932          20.137629    18.862307     0.27713266      0.856947         1.5305839       0         18              105        114.60698220321109   21.593199417553873   465.65845    688.4439    465.2203105795357    688.5399999325194    465.50003799796104   688.4301560521126    460.69623     600.9964       56.135418        170.7878          18.201063    17.91242      0.13232812      0.30861342       3.6046343       0         17              0.49397482131115694   
  99         114.59090265141964   21.593093196833475   662.69275    683.71063    663.0882367788727    683.232811309282     662.807984367013     683.6619979441166    153.2572      275.62155      28.870436        147.00404         19.334347    18.697117     0.20457958      0.57922316       2.3277733       0         27              106        114.59062259731479   21.59309792034527    662.6892     684.4349    662.5229472772759    684.2423011181406    662.4988197684288    684.2149907946587    518.512       488.95685      46.70992         48.281315         18.072702    18.136423     0.097831815     0.107235454      2.9718933       0         46              0.9375947295594904    
  100        114.57828715511434   21.592528675794558   814.61273    674.06775    814.6759888978197    674.0764431991252    814.6584385931492    674.0747662112117    6160.912      6148.737       60.77961         67.40718          15.323787    15.325934     0.01071378      0.011905567      3.1644783       2         38              107        114.57813755911002   21.592498579608606   812.96454    674.6288    812.8466727034427    674.7165424437845    812.84013864398      674.7093431055546    12850.007     12736.414      85.57423         93.42788          14.587341    14.596982     0.0072321836    0.007966346      3.77112         0         33              0.5123401513102283    
  102        114.6102892883191    21.592461563686747   428.93457    679.123      429.3824389652104    679.2679130594425    429.36338153481483   679.4321004450321    197.61754     212.84218      37.631023        51.677216         19.058336    18.977755     0.20679992      0.26367638       2.9517963       0         62              108        114.61013303406385   21.592405770019305   427.56592    678.6844    427.55733459771204   678.8488654073946    427.6954148411751    678.6794382929802    527.0282      592.06934      56.763084        91.458176         18.055016    17.928669     0.11696663      0.16775666       3.3164961       0         36              0.5602814960731216    
  103        114.60668213200498   21.592317754658573   472.3764     676.5873     472.51345335613877   676.3851532664355    472.7913043498993    675.9857394695282    98.457        233.93898      24.823305        128.72014         19.814783    18.875143     0.27380592      0.59754926       1.7838857       0         58              111        114.60639636834635   21.592297573672507   472.5544     676.6647    472.28031245761144   676.3106639964362    472.3843138217926    676.7799471616745    345.9368      763.65015      50.168804        470.51465         18.512108    17.652365     0.15749502      0.669127         3.612578        0         36              0.9593126376872094    
  104        114.58049300381492   21.59233474908814    787.99115    671.96014    787.9511845088635    671.9430321780646    787.936786301434     671.9337394312024    1980.0751     1912.2214      52.03976         52.65563          16.556194    16.594053     0.028541937     0.029904492      3.2302687       0         39              109        114.5803457524825    21.59229693991911    786.3316     672.37714   786.2148900178508    672.4928209928671    786.2116554230452    672.4905747771263    3985.0046     3975.5867      71.92595         73.78376          15.858528    15.861097     0.019601377     0.020155305      3.6359613       0         37              0.5113533321137207    
  105        114.62648888645401   21.5913778493855     233.49135    668.1068     233.57161780572608   668.0771580761744    233.55074626207352   668.0770836398005    6334.5835     6251.1885      62.392193        70.1686           15.293604    15.307993     0.010696508     0.012190178      3.1513033       0         51              112        114.62638127112652   21.591424949319396   231.68196    668.67926   231.64124489784595   668.7292488276281    231.6358506977558    668.7297813594341    13001.428     13031.194      84.48387         91.35167          14.574622    14.57214      0.0070568775    0.00761311       3.666476        0         33              0.3981417217724041    
  106        114.60218756224828   21.592224759875926   526.5229     674.5463     526.4611372437842    674.7578187492148    526.4245657324791    674.7780555337667    106.13514     157.90044      22.667326        34.918007         19.733252    19.30194      0.23193747      0.24015738       1.8108457       2         23              110        114.60220738225246   21.59224260361152    523.00055    675.2609    522.9482095819544    675.2497500052363    522.9846030874178    675.3104631602764    510.70883     494.38666      56.109825        58.202374         18.089167    18.124434     0.11931509      0.12785089       3.331642        0         43              0.09234774961321116   
  108        114.6053640783425    21.59173901959945    488.14478    668.84125    488.0369581673397    668.9694937172617    488.16139617562294   668.8220636844635    60.448547     59.460964      11.069591        67.04084          20.344435    20.36232      0.19887286      1.2244395        0.5399162       0         37              113        114.60507978952118   21.591702890893348   488.30682    668.74365   483.9304942266387    671.3525188380972    489.3525116443634    669.1916448175907    46.81875      72.030876      10.138478        32.54987          20.68355     20.215803     0.23517048      0.49075007       0.54051495      0         30              0.9604717319564758    
  109        114.59303399076649   21.590831793424588   636.55756    654.79535    636.7313082170841    654.8294932576613    636.7303070425987    654.8361117392778    2512.4868     2504.6526      49.19448         53.013306         16.29764     16.301031     0.021263875     0.022986202      3.0870047       0         41              114        114.5929039472539    21.590830522878523   634.8102     655.4376    634.7490762570948    655.4867107931266    634.7456416487694    655.4859602749348    5201.898      5228.4766      68.94385         72.54296          15.569196    15.563663     0.014393404     0.015067803      3.5620267       0         29              0.435332643429815     
  110        114.59913763856719   21.590805976507145   562.9952     655.5917     563.0123730880845    656.1636095189818    562.9821646679193    655.5523015260696    235.18503     653.04596      36.318623        349.87735         18.869375    17.76054      0.16770636      0.5818378        2.9194503       0         42              115        114.59896632207058   21.590858002889743   561.7936     656.79065   561.8624998549842    657.0059946829352    561.8717116564512    657.0137420585379    390.77713     392.3864       45.696667        33.474472         18.379778    18.375315     0.12699458      0.09264662       2.6969135       0         62              0.6032767015496067    
  111        114.63837692662277   21.58926840066874    89.79757     643.003      89.73616892300242    642.8985228462125    89.7248806655407     642.9052807316184    4840.759      4845.479       57.850475        64.95983          15.585616    15.584558     0.012978464     0.014559216      3.183793        0         32              117        114.63829436085196   21.58932702799751    87.811       643.4959    87.73780718277568    643.4955769884513    87.73889696598053    643.4971010386944    10307.165     10321.0625     84.01027         88.13238          14.826752    14.825289     0.008851624     0.009273441      3.7344763       0         39              0.3477554687908506    
  112        114.60853615979323   21.58997478310238    449.56378    646.56586    449.5619912825445    646.5964535317414    449.54877161979675   646.6058374047279    1128.2977     1051.9526      49.115845        45.028828         17.16684     17.242908     0.047274586     0.046486225      3.0352318       0         50              116        114.60841170384354   21.589994007864885   447.87006    647.1577    447.9054408485272    647.2020193339944    447.88059420883656   647.2139299958944    2916.1575     2842.2397      77.52022         76.47166          16.197573    16.225449     0.028869139     0.029219287      3.7308438       0         38              0.42231678371324016   
  113        114.5817597326029    21.589597399871405   772.1833     636.7153     772.2007187037269    636.6578194600075    772.1606660634279    636.6666287481785    5182.302      4843.2344      80.30337         99.88086          15.511593    15.58506      0.016828325     0.022396317      3.8191137       3         52              118        114.58162961004855   21.58956771879525    770.3881     637.23254   770.3298485852068    637.2712528104288    770.3434025645256    637.2673462927341    9214.711      9271.967       82.55562         105.562546        14.948396    14.94167      0.009729595     0.012364251      3.9263992       3         57              0.4484914791923271    
  114        114.58045282954058   21.589427784723153   787.89984    634.2763     787.9226773792964    634.1541076061147    787.9220900386572    634.1469201594591    16687.125     17017.514      74.87167         100.45566         14.241945    14.220659     0.004872657     0.0064107394     3.1573846       3         37              124        114.58031184880424   21.58938380151414    786.2285     634.6349    786.0668365944572    634.7227309494384    786.0076854908839    634.7324097752571    37079.676     36134.508      112.48544        151.93594         13.43676     13.464795     0.0032945054    0.00456634       3.884758        3         55              0.4977793136788931    
  116        114.62691669906711   21.589667505420024   227.99045    646.01984    227.99194654464222   646.0216543616126    226.75108015537262   646.4472161233425    191.03249     103.61424      14.202997        691.44995         19.09513     19.75935      0.080742575     7.247215         0.4104732       0         43              119        114.62666147765349   21.589670688596865   227.99211    646.0015    227.99171012126163   646.0016213173086    227.96707278490067   646.1381748914719    197.72836     29.24054       16.828035        43.44702          19.119427    21.194637     0.092426024     1.6136318        0.40902346      0         18              0.8544137514772656    
  117        114.60180929696602   21.588744828299593   530.38635    629.3736     531.110423969709     628.5856988102356    531.1637773513794    628.528155952692     9794.583      9306.646       80.21342         146.66806         14.820435    14.8759165    0.008893873     0.017114813      4.6366863       0         48              120        114.60170311817951   21.588750921911338   528.4551     629.9467    529.0518512794187    629.3562835327909    528.6916741132736    629.7625679373741    20808.088     20025.236      106.21579        182.36877         14.064019    14.105656     0.005543534     0.009890145      4.95037         2         81              0.356105098214618     
  118        114.63511436916029   21.588775767198165   129.01633    636.00336    129.00670807898575   636.0030504870728    129.0575745664537    636.022039424628     97.42673      42.62384       13.6018305       15.940432         19.826204    20.723768     0.15161741      0.40614146       0.43073633      0         86              123        114.63486661727218   21.58880823744708    129.00513    636.20105   129.0111745504561    636.0352051786506    129.03604478016496   636.1993283629417    90.170906     65.90182       14.722838        24.232601         19.971933    20.312357     0.17731886      0.3993305        0.49110788      0         56              0.8375355302870752    
  119        114.60526185942544   21.58822599798194    488.67392    623.2909     488.7410776637099    623.2388061718572    488.9643447622657    623.3536628484726    567.91534     533.4483       38.18735         52.753494         17.91219     17.98017      0.07302403      0.10739615       3.0329158       0         46              126        114.60511271955546   21.58823180429567    487.29355    623.7849    487.28824702106266   623.5909515964299    487.35680174827576   623.7502006590366    1493.5986     1413.0535      69.87055         62.783146         16.924015    16.984203     0.050803088     0.048251886      3.504693        0         50              0.4996782710705361    
  120        114.60014978618085   21.58804081756723    550.2455     619.941      550.3280286964279    619.945723536688     550.3453589379787    619.9570211097598    860.98846     1051.3214      52.34276         135.46301         17.460405    17.24356      0.06602206      0.13993135       3.3838          0         39              121        114.60006664941653   21.58806468138197    548.04504    620.7875    548.2349418941272    620.6587989201179    548.2672641277313    620.6411877572536    1871.1277     1962.3275      67.263535        83.79105          16.679342    16.627672     0.039039664     0.046372015      3.675576        3         52              0.29125630649381234   
  121        114.5840996393657    21.587748541195506   743.6174     613.18384    743.7208213259538    613.2452891613377    743.7033653259277    613.245591416955     9025.061      9010.24        63.85853         69.92283          14.909274    14.911058     0.007684199     0.008427765      3.1694014       0         51              127        114.58398013262884   21.58772466924705    741.7516     613.742     741.779883637642     613.8458578392224    741.7837605774403    613.8448484539986    18784.043     18759.58       92.51838         99.83826          14.175127    14.176542     0.005348953     0.005779679      3.7415066       0         43              0.40917299854305783   
  122        114.62277097011965   21.586604352586576   277.3352     605.5418     277.3355193733457    605.6927165645889    277.23176319897175   605.6034503281116    429.06152     440.78214      44.723232        86.26126          18.2166      18.18734      0.11319922      0.21253069       2.9900548       2         41              130        114.62271692181015   21.58666779921152    274.96683    606.4448    275.0559802019418    606.4006251521254    275.0585762709379    606.4705589711666    1295.8333     1235.3438      73.49384         72.503296         17.078228    17.13013      0.061593045     0.0637382        3.8640869       0         43              0.29138412409340314   
  123        114.58581149942012   21.587124356867317   722.86285    605.40967    722.5690441670291    605.4319748299295    722.5615249276161    605.4329732656479    177.34616     175.70729      34.827225        40.944            19.175844    19.185925     0.2132686       0.25306398       2.4612389       0         36              129        114.58584395110675   21.58712878948386    719.1964     606.32794   719.4618264560984    606.235786600199     719.438531011343     606.2406838536263    563.66736     527.1132       49.849453        50.554913         17.982042    18.05484      0.096043356     0.104157194      3.4107945       0         44              0.10979756855973463   
  124        114.61460194026778   21.58633562982884    375.73178    600.531      375.8008417535839    600.5367753068454    375.78118757903576   600.5258899927139    3311.0542     3267.6023      60.06895         66.50128          15.997984    16.012327     0.019702148     0.022101954      3.254421        0         39              132        114.61449829212204   21.586354411472357   373.9072     601.01904   373.89302579734994   601.1094019274466    373.8981005400419    601.0997180566192    6973.334      7024.8555      72.83991         78.86933          15.2509985   15.243007     0.011343805     0.01219272       3.5652897       0         41              0.35349000768675815   
  125        114.61263939743937   21.586716863237744   399.4603     605.1058     399.6044357864327    604.956179975225     399.47154518961906   604.9516906216741    142.79181     157.23956      29.521872        27.717468         19.41114     19.306494     0.22452796      0.1914351        2.1778605       0         63              131        114.61251635225446   21.586775834185488   397.85556    606.1495    397.646549206358     605.9082253835628    397.53505009412766   605.7966340631247    549.62305     513.10724      62.911854        57.419067         18.009438    18.08408      0.12430751      0.12152841       3.735741        2         64              0.46338536076193626   
  126        114.60064242064126   21.58635353215179    543.97156    598.16394    544.0056829736668    598.4048467676831    543.837740957737     598.4485600292683    317.5328      497.24518      41.241943        171.47284         18.543428    18.056473     0.14105235      0.3745024        3.426827        0         48              133        114.60059396800355   21.586391258742566   541.3967     599.19696   541.3468817754189    599.2840423199954    541.3569503128529    599.3023267388344    655.9534      689.7406       59.796062        50.096996         17.817417    17.762886     0.09899868      0.07887797       3.0178294       0         66              0.21154990075948238   
  129        114.64418394673122   21.584612200212383   18.86816     583.7518     18.86057258598897    583.8249480229534    18.868520066142082   583.825780659914     8410.101      8437.483       63.11941         68.54062          14.985896    14.982367     0.008150637     0.008821957      3.1249838       0         25              148        114.6441122355914    21.584689893386116   16.895256    584.4043    16.92268321994841    584.4344113427429    16.922522321343422   584.4359599649906    17350.64      17422.875      92.02682         102.167625        14.261312    14.256801     0.0057600825    0.006368297      3.7195156       16        39              0.3685874704464969    
  130        114.58951684379144   21.58471922216362    677.72925    574.92145    677.7338994254104    574.923214833802     677.7433876395226    574.9229072332382    23711.076     23856.334      86.64034         117.91892         13.860521    13.85389      0.003968247     0.0053679645     3.2297695       0         52              134        114.58938672882894   21.58473191914173    676.0998     575.85944   675.772453143133     575.5465915056592    675.8025926500559    575.5144744813442    75074.65      74230.47       148.28134        210.96725         12.670867    12.683145     0.0021449788    0.0030864743     3.8563182       0         45              0.4379579839621713    
  131        114.64095851884686   21.58474260265477    57.766926    584.8326     57.98466116868834    584.4160322069837    57.92102652788162    584.3284075856209    156.80444     162.5455       29.564222        26.233414         19.309504    19.270462     0.2047566       0.17527084       2.3710053       0         79              137        114.64085157302252   21.584773843503957   56.186714    584.9437    56.31629691757848    584.9622950452197    56.30674305558205    584.9758186489344    685.3106      615.73627      57.011513        54.33648          17.769882    17.886114     0.09034517      0.09583554       3.3435676       0         44              0.3752563367289268    
  132        114.60698621514173   21.58458112804939    467.16315    576.3716     467.18181176170464   576.3865978015862    467.17180329561234   576.3943816423416    4070.5527     4064.7432      52.63228         59.677628         15.773766    15.775316     0.014041988     0.015944403      3.0974166       0         29              138        114.60688305951027   21.58459134028747    465.32214    576.9191    465.3055300137639    576.9757388216092    465.3017071187496    576.9774182252586    10649.541     10660.798      81.16468         83.95317          14.791273    14.790126     0.008276868     0.008552188      3.6568809       0         30              0.34727032620085363   
  133        114.59368119807517   21.584948632004345   627.5867     578.665      627.8918548686852    578.0124229895039    627.6806748509407    578.2259699106216    374.54962     1090.3286      44.792812        819.9621          18.364126    17.204006     0.12987597      0.81670684       3.6783295       0         46              139        114.59354083601748   21.58490496898447    626.0919     578.78296   626.1932312433995    578.6392802111409    626.1636418104172    578.7094167470932    685.68884     672.51764      56.492146        68.997116         17.769283    17.79034      0.089472756     0.11141844       3.701864        3         63              0.4954632052938198    
  134        114.61613554970543   21.584431475853506   356.86658    576.13824    356.800032542151     576.671720320634     356.71715062856674   576.417078524828     345.22098     783.6862       45.00115         380.77682         18.452656    17.562544     0.14156511      0.5276648        3.1317098       0         36              141        114.61607965279923   21.584494776610725   354.52707    577.19196   354.7291248365297    577.3478027965789    354.8743957579136    577.3628898262978    966.32434     1057.0759      74.293724        122.38343         17.396793    17.299335     0.08349472      0.12573212       4.115527        0         58              0.29486210702474386   
  135        114.62181358199918   21.583994918536437   288.34778    571.5423     288.3580087406405    571.5216428103998    288.3699905574322    571.5271978676319    1207.481      1127.5348      54.270668        54.5027           17.093199    17.167574     0.04881066      0.052494995      3.3013933       0         44              144        114.62171791167042   21.58404616988017    286.5309     572.3181    286.60006666759233   572.292427830219     286.5719375014305    572.3117062747478    3094.3386     3059.0552      78.25488         82.830215         16.13318     16.145632     0.02746461      0.029405685      3.8940647       0         41              0.36960815115362394   
  136        114.60278932807124   21.584214856163953   517.6703     570.8439     517.6579739073248    570.8801446317342    517.6482612490654    570.8900532647967    3044.4236     3059.6545      50.070988        57.360657         16.089136    16.083717     0.017861212     0.020359708      3.0209463       0         27              143        114.60267635327995   21.58422253503109    515.9288     571.4469    515.7936010418036    571.4946501631047    515.7804114222527    571.4956207275391    6976.6714     7098.4062      72.681786        81.1059           15.25048     15.231698     0.011313764     0.012408562      3.590025        0         50              0.37919889482978086   
  138        114.56278360571645   21.58301129473214    999.5798     547.87305    999.5380680717755    547.8780828285372    999.5462035834789    547.8627098500729    116376.984    117030.59      157.31633        336.24005         12.133231    12.127151     0.0014680354    0.0031201816     3.2285485       3         60              145        114.56265809400637   21.58298438712543    997.75684    548.8669    997.5923440779651    548.4997086948209    997.6464767754078    548.4458587765694    507507.75     510815.06      319.53           1713.291          10.595993    10.588941     6.837523E-4     0.0036424808     4.0094085       18        75              0.4311832791245299    
  139        114.57565964494664   21.585587360194314   844.9061     583.62       845.2370750358734    584.0128487353426    844.9645638652146    583.7857610434294    324.96246     337.77176      44.87209         78.236916         18.518316    18.476341     0.14995913      0.25154647       3.235976        0         45              136        114.57550832650917   21.585572822779312   843.4201     584.4843    843.523206924059     584.3769180436703    843.5142312049866    584.3941748738289    818.1824      805.68445      45.498127        51.107365         17.577475    17.594187     0.06039114      0.06888875       3.314606        0         48              0.5092391897419973    
  140        114.5881632009958    21.5843607962783     693.972      570.02594    693.986893928818     570.0316494485712    691.3456952571869    570.6300708651543    152.36641     194.35985      19.65648         1112.3009         19.340675    19.076384     0.14010265      6.2150636        0.49678782      0         46              165        114.58789918543444   21.5842981295491     693.94165    569.99634   693.9456787358022    569.9965974725916    693.4247273206711    569.937337398529     177.1586      366.15765      23.723288        730.87274         19.238695    18.45043      0.14542614      2.1677215        0.5260645       0         20              0.9121462831434825    
  141        114.5738113429604    21.584484678326476   866.96387    568.98895    866.9487199711913    568.988252048131     865.2126955986023    568.1834752559662    126.364784    15.478494      13.790479        16.667831         19.543835    21.823578     0.11851767      1.1694461        0.40101573      0         56              172        114.57353516969279   21.58440029724797    866.98254    568.9742    866.9866391615863    568.969431378625     866.9126206487417    568.860358312726     117.4082      19.522865      16.396338        42.062454         19.685354    21.633242     0.15166251      2.3398116        0.39841503      0         19              0.9731327055627388    
  142        114.61039172134984   21.58273135789712    425.74963    553.03156    425.82468198878485   553.1350344812894    425.82021310925484   553.1288160532713    10111.079     10079.761      66.86839         76.16659          14.785906    14.789273     0.007182129     0.008206238      3.1688454       0         29              147        114.61029825925509   21.582751190054097   423.85657    553.64703   423.88535791333175   553.7512205716953    423.8927661255002    553.7437776625156    22467.229     22350.756      98.49521         106.64975         13.980726    13.986369     0.00476097      0.0051820003     3.7506514       0         40              0.3209158529083671    
  143        114.57749902450679   21.58267563143834    822.16254    546.2198     821.6092537576105    546.1293340402295    821.6093259751797    546.1247929930687    17241.385     16795.12       82.98198         102.0506          14.206469    14.2349415    0.0052268673    0.0065987594     3.3719792       0         30              150        114.57737778331366   21.582646723595804   820.38855    546.8844    819.7215059126789    546.803950484918     819.7582400888205    546.7918857038021    38516.04      37325.086      120.86843        171.17221         13.395496    13.429598     0.0034080117    0.0049803774     4.078317        0         28              0.4189962573585086    
  144        114.63707895200916   21.581930745668565   103.95285    547.6572     104.00042161729183   547.692077294756     103.98854854982346   547.6913659572601    11767.755     11844.521      69.79238         81.9631           14.621165    14.614105     0.0064408653    0.007515029      3.1933272       0         38              149        114.63700209630261   21.58199312260537    102.0542     548.2766    102.00419930097902   548.338282900264     102.01195281464607   548.3399275541306    24723.057     24879.959      100.46059        112.1583          13.876844    13.869976     0.0044128927    0.004895664      3.7408254       0         37              0.341497343949846     
  145        114.6134883552658    21.585539585741216   388.9926     590.0058     388.9926030364156    590.0052585927132    388.17358618974686   592.1906249523163    498.0122      199.11725      16.016958        99.32301          18.0548      19.050127     0.034927692     0.54171497       0.41510645      0         47              135        114.61323337044796   21.585519868858025   388.99484    589.99866   388.99526574614663   589.9987328265313    388.8812290355563    589.937423683703     448.31427     27.068632      18.108845        111.23445         18.230644    21.278435     0.043867007     4.462753         0.4111405       0         37              0.8565155228772995    
  146        114.60258761311357   21.582332830656252   519.7253     546.414      519.7377204566222    546.4744590989588    519.7379565834999    546.4858217537403    2510.4043     2544.0776      47.87505         55.49745          16.29854     16.284073     0.020710729     0.023690406      2.93841         0         38              151        114.60248017905971   21.58234228983945    517.9582     547.0579    517.9051675287719    547.1165616916314    517.9025056734681    547.1121445298195    5996.712      5972.284       77.031784        77.30142          15.414817    15.419249     0.013950398     0.014056489      3.6432056       0         35              0.3612551943322979    
  147        114.59941071268385   21.581464590249464   557.8402     534.57104    557.7654764604464    534.0605886456649    557.8900776579976    534.5923717319965    16635.178     15369.466      84.3858          131.02213         14.245331    14.331252     0.0055089872    0.0092579685     4.540603        2         60              154        114.59931150971394   21.581462764524243   555.9713     535.1422    555.8861771241473    534.8374358251199    555.9664458110929    535.1568351984024    35242.95      33594.86       118.525536       196.7381          13.4919195   13.543918     0.0036523258    0.0063598296     4.8754992       2         67              0.33215926912398014   
  148        114.60038335401215   21.580157934877292   545.85693    517.81635    545.8013509707235    517.7167250497874    545.8027391582727    517.7246410250664    1661.4608     1636.454       57.077473        66.34501          16.746674    16.76314      0.037308212     0.04402854       3.364332        3         38              155        114.6003003514367    21.58016425114679    543.8298     518.4843    543.8232474568993    518.5241749018818    543.7773695141077    518.5281633734703    4158.908      4118.6484      82.80635         102.25342         15.812152    15.822713     0.02162291      0.026962051      3.9796245       3         56              0.2787927412351458    
  149        114.61826867401109   21.582248937258054   330.7195     548.24976    330.78502004170974   547.8816403227486    330.78645595908165   548.227564483881     205.34624     426.28995      33.854126        248.38083         19.016682    18.223637     0.1790419       0.63276553       2.8401103       0         19              152        114.61812150443792   21.58227691731946    329.5355     548.8012    329.5267857723008    548.8721663401742    329.47136414051056   548.8683249503374    458.64835     461.08972      52.660294        48.717587         18.2059      18.200136     0.12469047      0.114744045      2.914234        0         44              0.502857466586047     
  150        114.62085961192713   21.582232975933547   299.49017    548.52765    300.01861433656836   547.9701962891953    299.7167708873749    548.3274475932121    111.979904    359.53555      21.23674         419.20294         19.675049    18.408545     0.20595749      1.2662292        1.9671351       0         32              153        114.62068214145273   21.582212535069857   298.67926    548.393     298.56935543577      548.4977482907647    298.6596191227436    548.4780767560005    670.3749      528.1626       66.2766          39.529766         17.793806    18.052681     0.107367374     0.081280515      3.613034        0         69              0.598641300832282     
  151        114.59312212020521   21.584136465815032   634.16296    568.0352     634.0666463775306    568.0287814747694    634.0806611925364    568.0774987563491    1004.9912     983.6122       54.96261         74.355125         17.292494    17.31584      0.05939295      0.08209503       3.412245        0         55              140        114.59300760027415   21.584133751007627   632.3788     568.7051    632.32153689535      568.7108214211772    632.309807062149     568.7246997356415    1906.9492     1959.8691      60.670635        67.90528          16.658752    16.629032     0.034551684     0.03762758       3.497275        2         43              0.38348714785597915   
